149291,645049413,-0.357069,-0.509947,-19.47,19.48
149291,645049413,-0.655125,0.17554,14.6204,14.6361
149291,645049413,-0.108564,0.0094981,2.3492,2.35172
149291,645049413,-0.0817869,0.00715542,1.48502,1.48729
149291,645049413,0.0522167,-0.296136,18.9585,18.9609
149291,645049413,-0.0113775,-0.0645248,4.04199,4.04252
149291,645049413,-0.0148458,-0.169689,9.01181,9.01342
149291,645049413,-0.00973959,-0.111324,4.84973,4.85102
149291,645049413,-0.00391403,-0.0447376,1.63745,1.63806
149291,645049413,0.111234,1.27142,-13.6337,13.6933
149291,645049413,0.0663447,-0.247602,-13.2699,13.2724
149291,645049413,0.0286225,-0.0613812,-3.50604,3.5067
149291,645049413,0.036695,-0.0786927,-3.76818,3.76918
149291,645049413,-0.317504,0.453442,11.9327,11.9455
149291,645049413,0.136084,1.55545,-48.8333,48.8583
149291,645049413,0.0163704,0.187115,-4.8227,4.82636
149291,645049413,-0.351467,0.2461,-19.03,19.0348
149291,645049413,0.275094,-0.0737111,-10.3843,10.3882
149291,645049413,-0.768778,0.205993,10.1333,10.1645
149291,645049413,-0.330559,0.0885731,5.19439,5.20566
149291,645049413,0.189601,-0.270778,-10.116,10.1214
149291,645049413,-0.167725,0.140738,-17.5046,17.5059
149291,645049413,-0.0777036,-0.134587,-9.58718,9.58844
149291,645049413,0.840205,-0.588318,9.48888,9.54415
149291,645049413,-0.426753,0.426753,9.16054,9.1804
149291,645049413,-0.121707,0.121707,-8.91021,8.91188
149291,645049413,0.0529722,0.197695,8.88228,8.88463
149291,645049413,-0.00886484,0.101326,4.41415,4.41532
149291,645049413,-0.0445054,0.166096,7.46259,7.46457
149291,645049413,0.0143303,0.0534815,2.86627,2.86681
149291,645049413,0.0386324,0.441571,8.01767,8.02992
149291,645049413,-0.251098,0.175821,-7.87057,7.87653
149291,645049413,-0.103157,0.103157,7.55217,7.55358
149291,645049413,-0.0177721,0.0253812,1.604,1.6043
149291,645049413,-0.0256136,0.0443641,3.16024,3.16066
149291,645049413,-0.0183248,0.0317395,2.86703,2.86727
149291,645049413,-0.265472,0.123792,7.52089,7.52659
149291,645049413,0.0475752,0.0824027,7.44344,7.44405
149291,645049413,0.267699,0.0717298,-7.1159,7.1213
149291,645049413,-0.195764,-0.195764,-7.10846,7.11384
149291,645049413,0.0847166,-0.0308343,-7.05254,7.05312
149291,645049413,0.184319,-0.154662,-19.2364,19.2379
149291,645049413,-0.166381,2.51229e-08,-13.3019,13.3029
149291,645049413,-0.0105932,-0.121081,-6.29203,6.29321
149291,645049413,0.066069,-0.0943563,5.96299,5.9641
149291,645049413,0.314446,0.0275104,5.70945,5.71816
149291,645049413,0.259222,0.022679,5.60928,5.61531
149291,645049413,0.110405,0.0295828,2.4639,2.46655
149291,645049413,-0.0468127,0.174707,5.53513,5.53808
149291,645049413,0.23573,-0.0631637,5.26078,5.26644
149291,645049413,0.39663,0.0347006,-5.06913,5.08474
149291,645049413,0.354368,0.0310032,-3.79997,3.81658
149291,645049413,-0.138723,-0.0121366,5.07741,5.07932
149291,645049413,-0.128713,0.0112609,4.71103,4.7128
149291,645049413,0.0560602,0.20922,-9.60676,9.6092
149291,645049413,-0.193706,-0.415403,-4.89626,4.91766
149291,645049413,-0.220783,0.220783,-4.73925,4.74952
149291,645049413,-0.0852558,-0.121758,4.54875,4.55118
149291,645049413,-0.110432,0.157714,-4.15035,4.15481
149291,645049413,-0.179775,0.256745,-3.99052,4.00281
149291,645049413,0.0214981,-0.245724,-3.74398,3.75209
149291,645049413,0.0692286,-0.148461,-3.53116,3.53495
149291,645049413,0.0530737,-0.113817,-3.22447,3.22691
149291,645049413,-0.104182,-0.0485811,-3.51786,3.51974
149291,645049413,-0.0412133,-0.0192181,-1.65806,1.65869
149291,645049413,0.0338211,-0.0283793,3.4538,3.45408
149291,645049413,-0.0486282,-0.181483,-3.39848,3.40367
149291,645049413,-0.149464,-0.104656,-3.30038,3.30542
149291,645049413,0.00693515,0.0393311,-3.12427,3.12452
149291,645049413,-0.0312592,-0.116661,-3.10105,3.1034
149291,645049413,-0.13846,-0.0371002,3.09001,3.09333
149291,645049413,-0.350588,-0.500692,-11.2991,11.3156
149291,645049413,-0.0430936,-0.0615441,-1.61958,1.62132
149291,645049413,-0.0647565,0.138871,-2.77158,2.77581
149291,645049413,-0.0321146,0.119853,-2.67476,2.67764
149291,645049413,0.190411,0.133327,-2.48312,2.49398
149291,645049413,-0.101636,-0.0852823,-10.6072,10.608
149291,645049413,-0.110801,0.0775834,-2.44664,2.45038
149291,645049413,0.0351908,-0.0128084,2.31027,2.31057
149291,645049413,0.0358012,-3.19499e-09,2.2086,2.20889
149291,645049413,0.172419,0.0461995,2.27265,2.27965
149291,645049413,-0.102195,-0.145949,2.26845,2.27544
149291,645049413,-0.143552,0.100516,-2.23119,2.23806
149291,645049413,-0.0522087,-0.111962,2.23454,2.23795
149291,645049413,-0.0318977,-0.0116098,2.09408,2.09436
149291,645049413,-0.0445926,0.0119486,-2.00351,2.00405
149291,645049413,-0.0381988,-0.0381988,-1.96972,1.97046
149291,645049413,0.102152,0.0371802,-6.8537,6.85456
149291,645049413,0.0434809,-0.0304457,1.93541,1.93614
149291,645049413,0.11263,-0.0525205,-1.8863,1.89038
149291,645049413,-0.0255976,0.0548943,-1.85358,1.85457
149291,645049413,-0.0233168,0.0332998,-1.76421,1.76468
149291,645049413,0.0866423,0.123738,-1.61365,1.6207
149291,645049413,-0.022102,-0.022102,-1.6181,1.6184
149291,645049413,-0.0137563,0.157235,-5.02988,5.03235
149291,645049413,-0.00780079,0.0891634,-2.3931,2.39477
149291,645049413,0.0534861,0.199613,-6.58561,6.58885
149291,645049413,0.0275947,0.102985,-4.04818,4.04959
149291,645049413,0.108539,0.405074,-11.0043,11.0123
149291,645049413,0.131631,0.282283,-8.32774,8.33357
149291,645049413,0.376766,-4.94442e-08,30.1218,30.1241
149291,645049413,0.140243,-0.0510444,11.9318,11.9327
149291,645049413,0.428281,0.0374697,-16.0202,16.026
149291,645049413,0.118471,0.0317441,-4.57038,4.57202
149291,645049413,-0.392184,0.27461,-14.9738,14.9814
149291,645049413,-0.136311,0.0954457,-6.20083,6.20307
149291,645049413,0.325471,-0.227897,-12.4266,12.433
149291,645049413,0.180549,-0.126422,-5.89316,5.89728
149291,645049413,-0.816796,-0.21886,-11.2112,11.2431
149291,645049413,-0.130254,0.0474086,-11.0819,11.0827
149291,645049413,-0.0641011,0.0537872,-5.27566,5.27632
149291,645049413,-0.0433325,0.0157717,-2.96237,2.96272
149291,645049413,-0.0168892,0.0292529,-2.16994,2.17021
149291,645049413,-0.020783,0.0445692,-2.65099,2.65144
149291,645049413,-0.0232029,-0.13159,-10.885,10.8858
149291,645049413,0.0148461,-0.0841967,-6.96463,6.96515
149291,645049413,-0.0435288,-0.0753941,-6.9601,6.96064
149291,645049413,-0.171358,-0.171358,-10.7482,10.751
149291,645049413,-0.0886775,-0.126645,-6.8571,6.85884
149291,645049413,-0.0707024,-0.100973,-4.59333,4.59498
149291,645049413,-0.0218151,0.12372,10.2339,10.2347
149291,645049413,-0.522489,-0.045712,9.87908,9.89299
149291,645049413,0.209092,-0.0560261,-9.7827,9.78509
