Run, Event, px, py, pz, energy
146436, 90770993, -4.2728, 7.35391, -16.8217, 18.8921
146436, 90770993, -5.26774, 1.09619, 1.79482, 5.7819
146436, 90770993, 4.63581, -2.3103, -61.7271, 61.9657
146436, 90770993, -0.900322, -4.29965, 0.00518819, 4.70596
146436, 90770993, -4.2614, 0.640409, -157.943, 158.004
146436, 90770993, -3.11576, 2.43607, -167.809, 167.857
146436, 90770993, -0.197287, 3.64785, 0.119596, 3.76283
146436, 90770993, 1.43792, -3.18866, 18.647, 19.0115
146436, 90770993, -2.71046, -1.9943, 65.2024, 65.2955
146436, 90778121, 5.9101, 15.753, -19.9183, 26.3394
146436, 90778121, -8.03295, -12.1926, 5.13705, 16.0399
146436, 90778121, 10.0284, 8.19115, -3.84811, 14.1594
146436, 90778121, -5.39392, -9.73924, 13.2962, 17.4766
146436, 90778121, 1.57955, -6.86366, 73.3549, 73.7116
146436, 90778121, 0.307058, -5.6334, 19.3208, 20.1767
146436, 90778121, -4.67894, -1.66111, 5.11659, 7.26567
146436, 90778121, 0.521089, -4.46035, -39.817, 40.0856
146436, 90778121, 3.61915, 2.48602, -27.9369, 28.3062
146436, 90778121, -4.07357, 1.2623, 13.8609, 14.5439
146436, 90778121, 0.309338, -4.05247, 0.533459, 4.27463
146436, 90778121, 0.214364, 3.60277, 0.329166, 3.73125
146436, 90778121, -3.25767, -1.28043, 81.6501, 81.7307
146436, 90778121, 3.46662, -0.463589, -15.7089, 16.1396
146436, 90778121, 2.98107, -1.61151, 0.952899, 3.66211
146436, 90778121, -3.00488, -1.43551, 14.3159, 14.7389
146436, 90778121, -3.31619, 0.22593, -3.80027, 5.13654
146436, 90778121, -1.37679, -2.81792, -208.917, 208.942
146436, 90790921, 4.22747, -3.464, -2.91755, 6.25837
146436, 90790921, -4.19372, 0.873239, -25.1891, 25.5528
146436, 90790921, 0.0165449, 3.45848, 14.9266, 15.344
146436, 90790921, 2.64701, 2.06388, 0.926487, 3.66146
146436, 90790921, -1.7899, -2.53153, -132.081, 132.119
146436, 90799457, -22.9843, 13.9757, 42.0414, 50.1147
146436, 90799457, 23.4571, -3.8915, -30.1817, 39.0188
146436, 90799457, 3.01607, -6.41926, -6.75304, 10.0779
146436, 90799457, 0.883827, -3.57727, -10.8416, 11.4855
146436, 90799457, -3.6002, -0.100856, 9.15403, 9.9016
146436, 90799457, -3.46627, -0.666791, 0.971761, 3.79931
146436, 90799457, -2.33024, -2.52635, -2.97282, 4.70745
146436, 90799457, -1.11077, 2.87037, -15.4401, 15.7591
146436, 90799457, -0.346503, 2.99114, 61.3985, 61.4785
146436, 90808857, -12.9907, 32.8309, -34.2623, 49.5983
146436, 90808857, 9.88757, -19.4383, 13.2107, 25.8038
146436, 90808857, 15.363, -9.45571, 23.1798, 29.624
146436, 90808857, 11.6356, 0.746627, -6.64359, 13.5044
146436, 90808857, 2.51959, 7.14039, -30.7758, 31.7447
146436, 90808857, 2.80092, -6.39332, -106.398, 106.633
146436, 90808857, 6.7564, -0.627693, -12.3752, 14.2472
146436, 90808857, -4.02211, -5.44714, 17.7256, 19.057
146436, 90808857, -6.16806, 0.232178, -25.4566, 26.2342
146436, 90808857, -3.62898, -4.05446, 132.711, 132.829
146436, 90808857, 5.32077, 0.343396, -20.8631, 21.5756
146436, 90808857, -3.30689, 2.96963, 7.4981, 8.8586
146436, 90808857, -0.782071, 4.35084, 3.43758, 5.74083
146436, 90808857, 3.87267, 1.52857, 12.7342, 13.4378
146436, 90808857, -3.42825, -1.27075, 10.5895, 11.2358
146436, 90808857, 0.863171, 3.45948, 113.562, 113.619
146436, 90808857, -2.00365, -2.94519, 45.4117, 45.5554
146436, 90808857, -0.776818, -3.23287, 4.56165, 5.76993
146436, 90815185, -72.5283, 52.6963, 54.8908, 105.776
146436, 90815185, 28.2018, -61.7072, -211.169, 222.422
146436, 90815185, 15.0521, 41.3098, -906.57, 907.677
146436, 90815185, -7.75025, -25.213, -86.7902, 90.8524
146436, 90815185, 15.8686, 7.10777, -18.1134, 25.2774
146436, 90815185, 5.96043, -3.47635, 2.21785, 7.58418
146436, 90815185, -0.208487, -6.86258, 166.691, 166.841
146436, 90815185, -6.26695, 2.70037, -130.557, 130.745
146436, 90815185, 1.46356, -6.54167, -2.20174, 7.29838
146436, 90815185, 4.83539, -1.53739, 7.25646, 8.98511
146436, 90815185, -4.33729, 2.31494, -10.4531, 11.6209
146436, 90815185, 4.1916, 1.64483, -100.619, 100.729
146436, 90815185, 3.6985, -2.54376, -10.1549, 11.1544
146436, 90815185, 1.11063, 3.76941, 41.2193, 41.423
146436, 90815185, -1.8734, 3.0053, -35.8771, 36.069
146436, 90815185, -0.207773, -3.15425, -4.80418, 5.86777
146436, 90815185, -1.77143, 2.43036, 7.73943, 8.36228
146436, 90822425, 22.2562, -21.3284, 82.7026, 88.4928
146436, 90822425, -12.561, 16.5033, 14.6112, 25.8324
146436, 90822425, 4.28528, 16.6341, -2.71422, 17.821
146436, 90822425, 3.51799, 11.5896, -10.4069, 16.3457
146436, 90822425, -8.76267, -7.92332, 32.9174, 35.0751
146436, 90822425, 1.69091, -10.4406, -16.3613, 19.7039
146436, 90822425, -3.96903, 2.78962, -1.32056, 5.14539
146436, 90822425, 3.15529, -3.42333, -12.6276, 13.489
146436, 90822425, -1.43204, 4.17142, 0.297557, 4.47614
146436, 90822425, 0.569402, -4.09574, 20.6326, 21.0699
146436, 90822425, 1.57888, 3.60165, -9.9071, 10.7081
146436, 90822425, -3.35082, -0.125733, -6.76972, 7.5663
146436, 90822425, 0.984144, -3.14894, 6.81544, 7.58551
146436, 90822425, 3.2004, 0.698296, -4.93246, 6.06496
146436, 90830553, 7.74621, -4.40679, 19.8976, 21.8463
146436, 90830553, 5.76, -3.65603, -9.89284, 12.1803
146436, 90830553, 3.9713, -5.0694, 1.10772, 6.77425
146436, 90830553, -4.541, -2.6957, -2.24033, 5.84872
146436, 90830553, -2.70288, 2.81374, -11.6422, 12.363
146436, 90830553, 0.585784, 3.62076, 6.9336, 7.90514
146436, 90830553, 3.55775, -0.146442, -6.93227, 7.80276
146436, 90830553, -2.72806, -1.77775, 43.3745, 43.5031
146436, 90830553, -3.23105, 0.331208, 10.3692, 10.9065
146436, 90830553, 1.15978, 2.97858, -0.536239, 3.36263
146436, 90862225, -15.9613, -10.9418, -35.2987, 40.4254
146436, 90862225, 10.8146, 12.665, -136.695, 137.738
146436, 90862225, 11.2647, -11.4779, -22.6587, 28.046
146436, 90862225, -9.53632, 4.6495, 6.97101, 13.014
146436, 90862225, 5.55302, 6.66368, 29.9521, 31.3027
146436, 90862225, 2.69232, -3.50735, 10.8627, 11.7803
146436, 90862225, 1.22791, 3.41229, -70.7141, 70.8134
146436, 90862225, 3.41765, -0.993909, 4.04248, 5.43214
146436, 90857169, -14.7437, -30.0533, 58.8962, 68.0898
146436, 90857169, -3.49929, 12.6055, 470.244, 470.441
146436, 90857169, 9.27342, 2.97861, -77.4823, 78.1266
146436, 90857169, 2.03641, 3.69216, 92.9659, 93.068
146436, 90857169, 0.886899, 3.32824, -57.7271, 57.8305
146436, 90895449, -16.7037, 11.1671, -32.6679, 38.8059
146436, 90895449, 9.067, -1.65916, -4.33244, 10.4416
146436, 90895449, -1.91962, -8.37417, -23.8536, 25.4522
146436, 90895449, 2.72768, -3.66187, -3.5829, 6.03831
146436, 90895449, -4.26453, -0.0268908, -11.0537, 11.9208
146436, 90895449, 3.33369, -1.2306, -5.73408, 6.84152
146436, 90895449, 1.63715, -2.65016, 12.459, 12.8484
146436, 90895449, 3.01294, 0.496211, -12.4027, 12.7972
146436, 90644850, -3.03287, 35.3887, 26.5349, 44.943
146436, 90644850, 24.6183, -22.4089, -1234.67, 1235.13
146436, 90644850, -7.86853, 9.77239, -0.993966, 12.9628
146436, 90644850, -6.79054, 8.40718, -43.6198, 45.0395
146436, 90644850, -1.00536, -8.37116, -28.6746, 29.9514
146436, 90644850, -8.25609, -1.59362, 0.768402, 8.74556
146436, 90644850, 5.16918, -6.14832, -30.9782, 32.0642
146436, 90644850, -2.94434, -3.64716, 12.7248, 13.6118
146436, 90644850, -1.80071, 4.15559, 8.14525, 9.43818
146436, 90644850, 1.36441, -3.88082, 2.46997, 4.85116
146436, 90644850, -1.09839, -3.95804, 4.58221, 6.26744
146436, 90644850, 2.70298, 1.74034, 13.6304, 14.0209
146436, 90649394, -5.79537, 11.3426, -24.7137, 27.9301
146436, 90649394, 6.21124, -8.58174, -138.934, 139.374
146436, 90649394, -3.48969, -8.75964, 456.639, 456.744
146436, 90649394, 7.37267, 4.5416, 59.9808, 60.6608
146436, 90649394, -7.13417, 4.88237, 1.74011, 9.21475
146436, 90649394, 7.86911, 0.0318119, -60.587, 61.1198
146436, 90649394, -6.02372, -3.18076, 1.63396, 7.32858
146436, 90649394, -5.16962, 3.06639, 56.66, 56.9929
146436, 90649394, -5.02665, 3.01067, -95.6956, 95.8878
146436, 90649394, -2.75889, 4.92539, -1.49248, 6.05613
146436, 90649394, 2.53385, -5.02765, 14.3359, 15.5102
146436, 90649394, 3.26566, -4.3882, -3.48212, 6.67513
146436, 90649394, 3.9291, -3.42009, 176.251, 176.335
146436, 90649394, -1.44997, 4.82312, 3.31746, 6.24341
146436, 90649394, 3.64625, -3.04138, -23.7531, 24.2423
146436, 90649394, -1.5059, 4.3438, 187.534, 187.597
146436, 90649394, 1.2823, 4.41483, -8.94496, 10.1211
146436, 90649394, 1.34821, 4.30962, -109.262, 109.363
146436, 90649394, -1.50584, -3.35226, 13.2705, 13.8104
146436, 90649394, -1.52054, -3.19677, -1.13202, 3.83504
146436, 90649394, -3.11546, -0.541813, -28.3367, 28.5235
146436, 90649394, -2.96879, -0.874865, -73.3321, 73.4031
146436, 90649394, 0.0800137, -3.06352, -24.1347, 24.3341
146436, 90660922, -38.2092, -90.6744, -40.8178, 108.091
146436, 90660922, 3.75552, 53.1826, -67.254, 86.4426
146436, 90660922, 8.14017, 29.5487, -18.1553, 35.8502
146436, 90660922, 23.3209, 1.43937, 12.4095, 26.7004
146436, 90660922, 0.258335, -7.34155, 154.663, 154.855
146436, 90660922, -3.60433, -3.98548, -12.809, 14.0049
146436, 90660922, 3.42498, -3.01651, -199.31, 199.364
146436, 90660922, -2.3864, 2.41644, -6.04267, 6.95373
146436, 90660922, 1.3963, -2.93402, -66.4485, 66.5321
146436, 90678594, -12.2575, 11.9341, 94.6447, 96.2507
146436, 90678594, 12.4539, -0.40467, -27.6441, 30.4539
146436, 90678594, -5.88299, -7.29262, 18.4211, 20.7582
146436, 90678594, -2.20633, 6.79141, 13.3032, 15.2862
146436, 90678594, -4.00358, 5.69962, -24.3952, 25.4115
146436, 90678594, 5.65969, -3.45628, -28.4185, 29.2545
146436, 90678594, 5.67129, 1.05805, 42.1104, 42.5339
146436, 90678594, -0.457784, -5.52405, 0.825883, 5.82601
146436, 90678594, -5.1148, -0.537455, 8.33502, 9.9437
146436, 90678594, 1.65149, 4.64131, -2.05877, 5.47402
146436, 90678594, 4.36523, 0.168017, 8.34713, 9.42174
146436, 90678594, 3.07775, -2.00477, -7.29263, 8.20845
146436, 90678594, 3.50228, -1.049, -40.9903, 41.1618
146436, 90678594, 2.61496, -2.52362, 71.7155, 71.8096
146436, 90678594, 1.96399, -2.43811, 6.72947, 7.4874
146436, 90678594, 2.26012, 2.12221, 48.6478, 48.7555
146436, 90686690, -46.2136, 21.1047, 11.2472, 52.6775
146436, 90686690, 27.516, -34.4395, -136.581, 143.781
146436, 90686690, 32.6968, -8.18679, 4.17822, 35.6207
146436, 90686690, -9.49592, 9.85769, 40.9311, 43.2937
146436, 90686690, 6.56009, 0.347865, 4.49985, 8.12062
146436, 90686690, -6.50128, 0.403348, 188.237, 188.363
146436, 90697194, 11.8569, -0.963283, -19.0911, 22.529
146436, 90697194, -11.3901, -1.03586, 3.36972, 12.1466
146436, 90697194, -7.83202, 2.56358, 172.574, 172.782
146436, 90697194, 3.78908, -0.271579, 53.5388, 53.6798
146436, 90699994, 16.3037, 2.91241, -41.4479, 44.8351
146436, 90699994, -4.91959, -3.20856, -3.77435, 7.11205
146436, 90699994, -4.86842, 2.86162, -150.566, 150.68
146436, 90699994, -0.725466, -4.49258, -11.6577, 12.5768
146436, 90706250, 6.50331, 30.3005, 136.709, 140.241
146436, 90706250, 2.69064, -21.727, -3.26132, 22.6171
146436, 90706250, -7.75019, -6.3252, -3.28509, 10.6816
146436, 90706250, 1.93584, -3.25173, -149.869, 149.919
146436, 90706250, -3.62202, -0.33922, -0.867093, 3.74527
146436, 90706250, 2.65567, 2.36612, 4.9554, 6.21267
146436, 90707570, 8.36216, -3.00104, 27.804, 29.2345
146436, 90707570, -7.46118, 0.867416, 1.0754, 7.72329
146436, 90707570, -3.74125, 4.77919, 0.870064, 6.35951
146436, 90707570, 2.77515, -5.07048, 130.33, 130.467
146436, 90707570, -3.89628, -3.72444, -13.8172, 14.9395
146436, 90707570, 1.51483, -5.08099, -11.7729, 12.9769
146436, 90707570, -5.14236, -0.218617, -7.44073, 9.18828
146436, 90707570, -2.05593, 4.28727, 26.7643, 27.2183
146436, 90707570, 1.17721, 4.14262, -28.9885, 29.333
146436, 90707570, -2.85743, 1.74516, -2.23234, 4.13736
146436, 90707570, -0.829833, -3.18305, -8.55191, 9.23302
146436, 90707570, 1.20788, 2.8419, -11.1266, 11.5875
146436, 90707570, -2.08539, -2.25215, 28.5362, 28.7012
146436, 90707570, 2.84288, 1.04706, 9.43352, 9.98034
146436, 90716850, 26.3915, 30.0007, -3.11717, 41.0231
146436, 90716850, -20.1715, -8.24519, -37.6671, 43.8253
146436, 90716850, -12.3639, -4.56316, -11.0332, 17.3166
146436, 90716850, -8.69875, 3.10688, 19.5424, 21.6292
146436, 90716850, 0.821431, -8.30038, -19.3559, 21.2604
146436, 90716850, 7.98172, 0.463915, -1.65075, 8.66743
146436, 90716850, -1.71842, -4.13578, -0.0279046, 4.64929
146436, 90716850, 3.64993, 1.731, 4.5978, 6.18548
146436, 90716850, 3.55248, -1.03518, 7.06152, 8.05778
146436, 90716850, 2.79065, -1.9568, -12.4725, 12.9298
146436, 90716850, -1.64706, -2.78714, -12.7105, 13.1433
146436, 90716850, -0.42637, 3.19771, 84.9174, 84.9805
146436, 90719682, -41.0769, -41.8631, 112.275, 127.187
146436, 90719682, 24.3753, 26.5695, -185.313, 188.822
146436, 90719682, 25.3789, 6.5674, 8.72163, 28.155
146436, 90719682, 23.0711, 11.2541, 82.9027, 86.9178
146436, 90719682, -22.4499, -8.43356, 69.8366, 74.1015
146436, 90719682, -9.77785, 1.6473, 5.22751, 11.3852
146436, 90719682, -4.9737, 1.41681, -1.69609, 5.56486
146436, 90719682, 2.03027, 2.71493, -7.40686, 8.17051
146436, 90762506, -7.34609, 2.35234, -3.15486, 8.53466
146436, 90762506, 5.34524, 3.60888, 23.0254, 23.9729
146436, 90762506, 2.59249, 2.48993, 0.719036, 3.7794
146436, 90762506, -1.51485, -3.22488, -1.37999, 3.99922
146436, 90763378, -4.37992, 0.123955, -14.372, 15.0616
146436, 90763378, -3.20534, -1.01175, 54.3108, 54.4195
146436, 90763378, 1.98048, 2.70543, 59.4403, 59.5386
146436, 90801746, 7.04099, -3.21576, -145.704, 145.926
146436, 90801746, 1.01617, -5.29251, -13.2688, 14.3517
146436, 90801746, -4.69946, 0.272497, -3.64345, 6.16285
146436, 90801746, 0.111375, 4.16021, 22.8285, 23.2274
146436, 90801746, 1.49109, -2.7172, -13.7191, 14.0901
146436, 90822762, 3.40501, 4.22374, -4.28163, 7.02424
146436, 90822762, -1.91651, 3.55895, -63.7861, 63.9174
146436, 90822762, 2.99786, -1.87144, -54.2168, 54.3432
146436, 90822762, 1.74804, 2.64999, -26.7918, 26.9824
146436, 90830778, 3.03988, 23.5357, 14.15, 28.0066
146436, 90830778, 1.83828, -15.7775, 441.28, 441.578
146436, 90830778, 1.69923, -5.67278, -1.7975, 6.43676
146436, 90830778, -3.72087, -0.0123654, 3.60381, 5.29379
146436, 90849418, 27.9093, 6.108, 59.8954, 66.606
146436, 90849418, -22.9333, -5.9126, 24.7541, 34.4934
146436, 90849418, -2.32782, -2.75675, -7.22469, 8.15563
146436, 90849418, -1.06139, 3.41264, -14.1966, 14.6663
146436, 90849418, 2.24951, -2.61772, -48.1314, 48.2617
146436, 90849418, 2.79032, 1.38803, 3.70253, 4.86781
146436, 90849418, -1.64212, 2.61088, 6.59262, 7.30178
146436, 90857578, 6.99813, 5.42983, -3.45283, 9.82065
146436, 90857578, 4.46902, 1.19779, 20.2976, 20.8694
146436, 90857578, -4.30056, -1.52223, -16.1075, 16.7998
146436, 90857578, 2.31815, -3.91152, 10.6687, 11.7488
146436, 90857578, 2.90317, -3.02692, -5.66354, 7.20031
146436, 90857578, 2.22331, -3.1114, -218.37, 218.406
146436, 90857578, 1.15665, -3.57705, -73.0322, 73.1324
146436, 90857578, -1.838, 2.98888, 9.90977, 10.6272
146436, 90857578, 0.874276, 3.33852, 1.91178, 4.06726
146436, 90857578, -2.8979, -0.857833, -1.52495, 3.53405
146436, 90862082, 11.2506, -3.75969, 10.6893, 16.123
146436, 90862082, -7.50666, 2.89113, -37.0505, 37.9468
146436, 90862082, 6.28843, -0.305191, 14.4972, 15.9005
146436, 90862082, -2.46875, -4.96554, 13.7832, 14.8959
146436, 90862082, 2.59361, 3.08649, 2.59313, 4.84675
146436, 90862082, -1.38605, 3.51434, -30.3715, 30.6143
146436, 90895418, -15.3064, -8.13092, 33.6034, 37.9415
146436, 90895418, 12.3218, 3.72469, 508.524, 508.692
146436, 90895418, 1.28276, 6.72992, -17.9923, 19.4543
146436, 90895418, 6.22117, -0.704785, -73.1272, 73.3997
146436, 90895418, 5.11837, -1.53356, 5.77533, 8.03615
146436, 90895418, -0.501498, -4.99983, -348.791, 348.83
146436, 90895418, -4.77889, -0.765616, -14.5602, 15.3982
146436, 90895418, 4.32635, 0.581942, 12.2439, 13.0572
146436, 90895418, -3.3338, 2.81771, -4.72386, 6.5113
146436, 90895418, -3.89804, 1.6832, 38.254, 38.5079
146436, 90895418, 3.7071, -1.09148, -9.09315, 9.94085
146436, 90895418, -0.0498351, 3.72073, -1.70441, 4.15622
146436, 90895418, 1.14073, -3.26872, 4.57145, 5.86187
146436, 90895418, 2.53423, -1.78346, 199.787, 199.813
146436, 90648539, 18.3805, -27.254, -47.1107, 57.9066
146436, 90648539, -12.87, 21.8325, -4.37969, 25.9665
146436, 90648539, 7.63725, -2.42819, 266.504, 266.636
146436, 90648539, -5.63892, -5.16203, 10.8815, 13.5502
146436, 90648539, 2.96292, 6.15403, -142.716, 142.897
146436, 90648539, -5.57152, -1.16643, -0.0478286, 6.05674
146436, 90648539, -1.85793, 5.32285, -195.311, 195.398
146436, 90648539, -4.34351, -3.18377, 35.7289, 36.1695
146436, 90648539, 3.51205, 3.76236, -1.9643, 5.79141
146436, 90648539, -4.77476, 1.72441, 1.66938, 5.53734
146436, 90648539, 3.51076, 2.72146, 2.82245, 5.40928
146436, 90648539, -0.467107, 4.04473, 99.2806, 99.37
146436, 90648539, 0.815951, -3.97199, -175.772, 175.824
146436, 90648539, -3.57924, 1.85667, -3.226, 5.26035
146436, 90648539, -0.547284, -3.83592, -44.3275, 44.5084
146436, 90648539, 3.86874, -0.194125, -123.033, 123.099
146436, 90648539, 3.47878, -0.526432, 6.46817, 7.48904
146436, 90648539, 0.955359, -3.28382, 61.6481, 61.7523
146436, 90648539, -2.66024, 2.00314, -16.1288, 16.4987
146436, 90648539, -2.60745, -1.99578, -49.1826, 49.302
146436, 90648539, 2.70589, -1.73622, 23.53, 23.7548
146436, 90648539, -1.41285, -2.80079, -91.3174, 91.3763
146436, 90648539, -3.08595, 0.488848, -25.8965, 26.0893
146436, 90648539, -0.773188, 3.02444, -7.07343, 7.78313
146436, 90648539, -2.24414, 2.12207, 77.2796, 77.3457
146436, 90648539, -2.60059, 1.61713, -112.221, 112.266
146436, 90658715, -77.4868, -8.28573, -120.169, 144.52
146436, 90658715, 52.7651, -10.6562, -159.76, 168.719
146436, 90658715, 7.78055, -5.3487, -1.04585, 9.88669
146436, 90658715, 4.33582, 6.21302, 1.25047, 8.0009
146436, 90658715, 5.10222, 3.75779, -2.83715, 7.16894
146436, 90658715, -4.85655, 3.37092, -23.8956, 24.7019
146436, 90658715, 2.27065, 4.95956, -7.07038, 9.04158
146436, 90658715, -0.887479, -5.05242, -101.389, 101.528
146436, 90658715, -1.3336, 4.94547, -40.7863, 41.1201
146436, 90658715, -4.69166, -0.091719, 11.4846, 12.4759
146436, 90658715, -1.13114, 4.34316, -4.91671, 6.80937
146436, 90658715, 4.29311, -1.13063, 9.02063, 10.1066
146436, 90658715, 0.320529, -4.3749, -1.55594, 4.76713
146436, 90658715, 1.75728, 3.45162, -85.4687, 85.5574
146436, 90658715, 1.06536, -3.61464, 2.38643, 4.64519
146436, 90658715, -0.957665, 3.63769, 99.1849, 99.2612
146436, 90658715, 3.45826, 1.47535, 4.06247, 5.5761
146436, 90658715, 1.30716, 3.36572, -19.5926, 19.9517
146436, 90658715, -1.06988, -3.35235, 45.0224, 45.1681
146436, 90658715, -3.39487, 0.259617, 78.3717, 78.4484
146436, 90658715, -2.89679, 1.50564, 39.3523, 39.497
146436, 90658715, -1.45067, 2.75178, 5.50583, 6.36372
146436, 90658715, -2.6812, 1.39963, 198.919, 198.944
146436, 90658715, 3.00835, 0.14498, 0.880386, 3.27222
146436, 90678451, 1.72771, -5.19096, 57.8727, 58.1504
146436, 90678451, 4.55541, 0.186572, -5.80994, 7.51913
146436, 90678451, 0.384063, -3.4365, 3.73919, 5.22426
146436, 90678451, 1.83916, -2.71639, -3.64134, 4.92384
146436, 90692451, 7.19732, -39.3394, 16.3758, 44.0162
146436, 90692451, -10.9991, 18.1173, -19.2648, 29.0866
146436, 90692451, 1.65797, 11.7777, 18.7259, 22.4409
146436, 90692451, 4.68286, 0.142902, -60.2207, 60.4197
146436, 90692451, 0.808, -3.6011, 4.75573, 6.09747
146436, 90692451, -3.11802, -0.989942, 19.7352, 20.0136
146436, 90694051, -8.99079, 8.57396, 29.0255, 31.8257
146436, 90694051, 1.20097, -10.2251, -50.5609, 51.6874
146436, 90694051, 7.45919, 5.5004, 1.28751, 9.65762
146436, 90694051, -2.05576, -7.97964, -18.7657, 20.6748
146436, 90694051, 4.66629, 4.8575, -33.4123, 34.1205
146436, 90694051, 5.55716, -2.24283, -7.84956, 9.89981
146436, 90694051, 1.39707, 5.36647, 3.08978, 6.35504
146436, 90694051, -4.81372, 2.74953, -1.98486, 6.14132
146436, 90694051, 4.56999, 2.31031, -5.70877, 7.81103
146436, 90694051, 2.27678, 3.53963, -54.3791, 54.5461
146436, 90694051, 1.99183, -3.13732, -6.54799, 7.54543
146436, 90694051, -0.578233, -3.6668, 2.71644, 4.75987
146436, 90694051, 0.198122, 3.60453, -7.33549, 8.25876
146436, 90694051, -3.55738, -0.0946429, -46.2972, 46.4366
146436, 90694051, -2.78826, -2.05599, -6.40149, 7.39338
146436, 90694051, 3.23367, -0.0867005, 54.826, 54.9249
146436, 90735611, 27.4249, -3.27571, -22.7061, 36.1524
146436, 90735611, -9.03501, 1.66026, -12.0383, 15.2732
146436, 90735611, -8.58418, -0.97881, 19.7682, 21.628
146436, 90735611, -4.31936, 2.78536, 16.2705, 17.0923
146436, 90735611, -4.561, 1.79974, -33.9224, 34.2835
146436, 90735611, -3.91582, 0.0593786, -17.1057, 17.5764
146436, 90735611, 2.95724, 2.03834, 100.618, 100.685
146436, 90735611, -3.08123, 1.35758, -0.027115, 3.51687
146436, 90735611, 3.24787, -0.454597, 30.6108, 30.7938
146436, 90749531, 14.5773, 8.52363, -23.175, 29.1638
146436, 90749531, 11.1745, -9.49046, 135.568, 136.431
146436, 90749531, -14.237, 2.99259, -15.3412, 21.5136
146436, 90749531, 4.9813, -11.7595, -40.5197, 42.7135
146436, 90749531, 1.43925, 12.33, -1.61608, 13.0113
146436, 90749531, 9.32551, 0.141371, 13.1913, 16.3559
146436, 90749531, -1.88006, 8.88834, 270.779, 270.943
146436, 90749531, -4.40225, 6.16119, -6.17445, 9.93447
146436, 90749531, -7.44705, -0.964541, -42.7289, 43.42
146436, 90749531, -6.59472, -2.60056, -210.269, 210.4
146436, 90749531, 2.10976, -6.74671, -6.9666, 10.1285
146436, 90749531, -5.29387, -4.6411, -1.24694, 7.52133
146436, 90749531, 2.73205, 6.09853, 2.60161, 7.38427
146436, 90749531, -0.923071, 6.42206, -118.544, 118.737
146436, 90749531, -2.45719, 5.93599, -15.0933, 16.5092
146436, 90749531, -1.63052, -5.95617, -9.4511, 11.5406
146436, 90749531, 0.323005, -5.87751, 109.251, 109.422
146436, 90749531, -3.01436, -5.03187, -63.7515, 64.0396
146436, 90749531, 1.52704, 5.65079, -44.8461, 45.2479
146436, 90749531, 3.14987, 4.83743, -24.0032, 24.7528
146436, 90749531, -1.53307, 4.98859, 8.86884, 10.4581
146436, 90749531, 3.2378, -3.9472, -230.375, 230.438
146436, 90749531, -1.95201, 4.57423, -35.645, 36.0155
146436, 90749531, 1.07724, 4.83405, -4.6872, 6.90708
146436, 90749531, 0.976481, -4.73567, 0.606713, 4.97326
146436, 90749531, 4.68235, -0.0397539, -17.6124, 18.293
146436, 90749531, 3.45886, -3.096, -28.0043, 28.3976
146436, 90749531, -3.85021, 2.51037, 90.1373, 90.2652
146436, 90749531, -4.41374, 0.638008, -16.1731, 16.8278
146436, 90749531, 4.36568, 0.878902, -1.93029, 5.0839
146436, 90749531, 3.71589, -2.39934, -82.1949, 82.3228
146436, 90749531, 3.65859, -2.14021, -0.703938, 4.45313
146436, 90749531, 3.09795, -2.55406, 128.13, 128.196
146436, 90749531, -1.88877, 3.53563, 0.200151, 4.1398
146436, 90749531, -1.29794, -3.68634, 10.2901, 11.0891
146436, 90749531, -3.84621, -0.163231, -0.744728, 4.05712
146436, 90749531, -3.78681, -0.633014, -60.5529, 60.6833
146436, 90749531, -0.847641, -3.70471, 2.37942, 4.70251
146436, 90749531, -3.00171, 2.06704, -0.494745, 3.80608
146436, 90749531, -3.51407, -0.784449, 5.99443, 7.06938
146436, 90749531, -0.272219, -3.36173, -117.47, 117.522
146436, 90749531, -2.13944, 2.20631, 12.637, 13.035
146436, 90754811, 5.65748, 2.47947, 13.3415, 14.7658
146436, 90754811, 2.81269, 4.91724, -0.345796, 5.83368
146436, 90754811, 0.0508686, 4.87316, 151.281, 151.365
146436, 90754811, -1.72388, -3.71647, 8.36977, 9.37801
146436, 90754811, 0.685039, -3.92446, -11.2772, 12.0082
146436, 90754811, 3.89042, 0.321979, 31.5572, 31.806
146436, 90754811, -1.16262, 3.63688, 2.32351, 4.56775
146436, 90754811, -0.409256, 3.47795, -2.55715, 4.36648
146436, 90754811, -2.34692, -2.51652, -9.43463, 10.097
146436, 90754811, -0.543151, 3.39481, 19.2604, 19.5993
146436, 90758403, 6.84505, -6.66898, 41.6301, 42.7859
146436, 90758403, -5.61501, 5.40101, 166.148, 166.349
146436, 90758403, 2.24094, 6.52982, 110.806, 111.034
146436, 90758403, -5.71562, -2.58597, 52.1118, 52.4978
146436, 90758403, 5.53706, 0.0627316, 2.52478, 6.38552
146436, 90758403, -0.320142, 5.48449, -4.02929, 6.95277
146436, 90758403, -2.44391, -4.43017, 27.3943, 27.8704
146436, 90758403, -4.33675, 1.70314, -2.03521, 5.22826
146436, 90758403, 0.317218, -3.72546, 19.6489, 20.0128
146436, 90758403, -3.44355, 0.576681, -11.2586, 11.8449
146436, 90758403, 2.49526, 2.4408, 1.389, 3.84323
146436, 90758403, 3.41593, -0.452033, -0.86662, 3.70809
146436, 90758403, 0.698529, -2.92658, -5.85359, 6.59683
